,id,buy
6669,45831,0
6670,45832,0
6671,45833,0
6672,45834,1
6673,45835,0
6674,45836,0
6675,45837,0
6676,45838,0
6677,45839,0
6678,45840,0
6679,45841,0
6680,45842,1
6681,45843,0
6682,45844,0
6683,45845,0
6684,45846,0
6685,45847,0
6686,45848,0
6687,45849,0
6688,45850,0
6689,45851,0
6690,45852,0
6691,45853,0
6692,45854,0
6693,45855,0
6694,45856,0
6695,45857,0
6696,45858,0
6697,45859,0
6698,45860,0
6699,45861,0
6700,45862,0
6701,45863,0
6702,45864,0
6703,45865,0
6704,45866,0
6705,45867,1
6706,45868,0
6707,45869,0
6708,45870,0
6709,45871,0
6710,45872,0
6711,45873,0
6712,45874,0
6713,45875,0
6714,45876,0
6715,45877,0
6716,45878,0
6717,45879,0
6718,45880,0
6719,45881,0
6720,45882,0
6721,45883,0
6722,45884,0
6723,45885,1
6724,45886,0
6725,45887,0
6726,45888,0
6727,45889,0
6728,45890,0
6729,45891,0
6730,45892,0
6731,45893,0
6732,45894,0
6733,45895,0
6734,45896,0
6735,45897,0
6736,45898,0
6737,45899,0
6738,45900,0
6739,45901,1
6740,45902,0
6741,45903,0
6742,45904,0
6743,45905,0
6744,45906,0
6745,45907,0
6746,45908,0
6747,45909,0
6748,45910,0
6749,45911,0
6750,45912,0
6751,45913,0
6752,45914,0
6753,45915,0
6754,45916,0
6755,45917,0
6756,45918,0
6757,45919,0
6758,45920,1
6759,45921,0
6760,45922,0
6761,45923,0
6762,45924,0
6763,45925,0
6764,45926,0
6765,45927,0
6766,45928,0
6767,45929,0
6768,45930,0
6769,45931,0
6770,45932,0
6771,45933,0
6772,45934,0
6773,45935,0
6774,45936,0
6775,45937,0
6776,45938,0
6777,45939,0
6778,45940,0
6779,45941,0
6780,45942,0
6781,45943,0
6782,45944,0
6783,45945,0
6784,45946,1
6785,45947,0
6786,45948,0
6787,45949,0
6788,45950,0
6789,45951,0
6790,45952,0
6791,45953,1
6792,45954,0
6793,45955,0
6794,45956,0
6795,45957,0
6796,45958,0
6797,45959,0
6798,45960,0
6799,45961,0
6800,45962,0
6801,45963,0
6802,45964,0
6803,45965,0
6804,45966,0
6805,45967,0
6806,45968,0
6807,45969,0
6808,45970,1
6809,45971,0
6810,45972,0
6811,45973,0
6812,45974,0
6813,45975,0
6814,45976,0
6815,45977,0
6816,45978,0
6817,45979,0
6818,45980,0
6819,45981,0
6820,45982,0
6821,45983,0
6822,45984,0
6823,45985,0
6824,45986,0
6825,45987,0
6826,45988,0
6827,45989,0
6828,45990,0
6829,45991,0
6830,45992,0
6831,45993,0
6832,45994,0
6833,45995,0
6834,45996,0
6835,45997,1
6836,45998,0
6837,45999,0
6838,46000,0
6839,46001,0
6840,46002,0
6841,46003,0
6842,46004,0
6843,46005,0
6844,46006,0
6845,46007,0
6846,46008,0
6847,46009,0
6848,46010,0
6849,46011,0
6850,46012,0
6851,46013,0
6852,46014,0
6853,46015,0
6854,46016,0
6855,46017,0
6856,46018,0
6857,46019,0
6858,46020,0
6859,46021,0
6860,46022,0
6861,46023,0
6862,46024,0
6863,46025,0
6864,46026,0
6865,46027,0
6866,46028,0
6867,46029,0
6868,46030,0
6869,46031,0
6870,46032,0
6871,46033,0
6872,46034,0
6873,46035,0
6874,46036,1
6875,46037,0
6876,46038,0
6877,46039,0
6878,46040,0
6879,46041,0
6880,46042,0
6881,46043,0
6882,46044,0
6883,46045,0
6884,46046,0
6885,46047,0
6886,46048,0
6887,46049,0
6888,46050,0
6889,46051,0
6890,46052,0
6891,46053,0
6892,46054,0
6893,46055,0
6894,46056,0
6895,46057,0
6896,46058,0
6897,46059,0
6898,46060,0
6899,46061,0
6900,46062,0
6901,46063,0
6902,46064,0
6903,46065,0
6904,46066,0
6905,46067,0
6906,46068,0
6907,46069,0
6908,46070,0
6909,46071,0
6910,46072,0
6911,46073,0
6912,46074,0
6913,46075,1
6914,46076,0
6915,46077,0
6916,46078,0
6917,46079,0
6918,46080,0
6919,46081,0
6920,46082,0
6921,46083,0
6922,46084,0
6923,46085,0
6924,46086,0
6925,46087,0
6926,46088,0
6927,46089,0
6928,46090,0
6929,46091,0
6930,46092,0
6931,46093,0
6932,46094,0
6933,46095,0
6934,46096,0
6935,46097,0
6936,46098,0
6937,46099,0
6938,46100,0
6939,46101,0
6940,46102,0
6941,46103,0
6942,46104,0
6943,46105,0
6944,46106,0
6945,46107,0
6946,46108,0
6947,46109,0
6948,46110,0
6949,46111,1
6950,46112,0
6951,46113,0
6952,46114,0
6953,46115,0
6954,46116,0
6955,46117,0
6956,46118,0
6957,46119,0
6958,46120,0
6959,46121,0
6960,46122,0
6961,46123,0
6962,46124,0
6963,46125,0
6964,46126,0
6965,46127,0
6966,46128,0
6967,46129,0
6968,46130,0
6969,46131,0
6970,46132,0
6971,46133,0
6972,46134,0
6973,46135,0
6974,46136,0
6975,46137,0
6976,46138,0
6977,46139,0
6978,46140,0
6979,46141,0
6980,46142,0
6981,46143,0
6982,46144,0
6983,46145,0
6984,46146,0
6985,46147,0
6986,46148,0
6987,46149,0
6988,46150,0
6989,46151,0
6990,46152,0
6991,46153,0
6992,46154,0
6993,46155,0
6994,46156,0
6995,46157,0
6996,46158,0
6997,46159,0
6998,46160,0
6999,46161,0
7000,46162,0
7001,46163,0
7002,46164,0
7003,46165,0
7004,46166,0
7005,46167,0
7006,46168,0
7007,46169,0
7008,46170,0
7009,46171,0
7010,46172,0
7011,46173,0
7012,46174,0
7013,46175,0
7014,46176,0
7015,46177,0
7016,46178,0
7017,46179,0
7018,46180,0
7019,46181,0
7020,46182,0
7021,46183,0
7022,46184,0
7023,46185,0
7024,46186,0
7025,46187,0
7026,46188,0
7027,46189,0
7028,46190,0
7029,46191,0
7030,46192,0
7031,46193,0
7032,46194,0
7033,46195,0
7034,46196,0
7035,46197,0
7036,46198,0
7037,46199,0
7038,46200,0
7039,46201,0
7040,46202,0
7041,46203,0
7042,46204,0
7043,46205,0
7044,46206,1
7045,46207,0
7046,46208,0
7047,46209,0
7048,46210,0
7049,46211,0
7050,46212,0
7051,46213,0
7052,46214,0
7053,46215,0
7054,46216,0
7055,46217,0
7056,46218,0
7057,46219,0
7058,46220,0
7059,46221,0
7060,46222,0
7061,46223,0
7062,46224,0
7063,46225,0
7064,46226,0
7065,46227,0
7066,46228,0
7067,46229,0
7068,46230,0
7069,46231,0
7070,46232,0
7071,46233,0
7072,46234,0
7073,46235,0
7074,46236,0
7075,46237,0
7076,46238,0
7077,46239,0
7078,46240,0
7079,46241,0
7080,46242,0
7081,46243,0
7082,46244,0
7083,46245,0
7084,46246,0
7085,46247,0
7086,46248,0
7087,46249,0
7088,46250,1
7089,46251,0
7090,46252,0
7091,46253,0
7092,46254,0
7093,46255,0
7094,46256,0
7095,46257,0
7096,46258,0
7097,46259,0
7098,46260,0
7099,46261,0
7100,46262,0
7101,46263,0
7102,46264,0
7103,46265,0
7104,46266,0
7105,46267,0
7106,46268,0
7107,46269,0
7108,46270,0
7109,46271,0
7110,46272,0
7111,46273,0
7112,46274,0
7113,46275,0
7114,46276,0
7115,46277,0
7116,46278,0
7117,46279,0
7118,46280,0
7119,46281,0
7120,46282,0
7121,46283,0
7122,46284,0
7123,46285,0
7124,46286,0
7125,46287,0
7126,46288,0
7127,46289,0
7128,46290,0
7129,46291,0
7130,46292,0
7131,46293,0
7132,46294,0
7133,46295,0
7134,46296,0
7135,46297,0
7136,46298,0
7137,46299,0
7138,46300,0
7139,46301,0
7140,46302,0
7141,46303,0
7142,46304,0
7143,46305,0
7144,46306,0
7145,46307,0
7146,46308,0
7147,46309,0
7148,46310,0
7149,46311,0
7150,46312,0
7151,46313,0
7152,46314,0
7153,46315,0
7154,46316,0
7155,46317,0
7156,46318,1
7157,46319,0
7158,46320,0
7159,46321,0
7160,46322,0
7161,46323,1
7162,46324,0
7163,46325,0
7164,46326,0
7165,46327,0
7166,46328,0
7167,46329,0
7168,46330,0
7169,46331,0
7170,46332,0
7171,46333,0
7172,46334,0
7173,46335,0
7174,46336,0
7175,46337,0
7176,46338,0
7177,46339,0
7178,46340,0
7179,46341,0
7180,46342,0
7181,46343,0
7182,46344,0
7183,46345,0
7184,46346,0
7185,46347,1
7186,46348,0
7187,46349,0
7188,46350,0
7189,46351,0
7190,46352,0
7191,46353,0
7192,46354,0
7193,46355,0
7194,46356,0
7195,46357,0
7196,46358,0
7197,46359,0
7198,46360,0
7199,46361,0
7200,46362,0
7201,46363,0
7202,46364,0
7203,46365,0
7204,46366,0
7205,46367,0
7206,46368,0
7207,46369,0
7208,46370,0
7209,46371,0
7210,46372,0
7211,46373,0
7212,46374,0
7213,46375,0
7214,46376,0
7215,46377,0
7216,46378,0
7217,46379,0
7218,46380,0
7219,46381,0
7220,46382,0
7221,46383,0
7222,46384,0
7223,46385,0
7224,46386,0
7225,46387,0
7226,46388,0
7227,46389,0
7228,46390,0
7229,46391,0
7230,46392,0
7231,46393,1
7232,46394,0
7233,46395,0
7234,46396,0
7235,46397,0
7236,46398,0
7237,46399,0
7238,46400,0
7239,46401,0
7240,46402,0
7241,46403,0
7242,46404,0
7243,46405,0
7244,46406,0
7245,46407,0
7246,46408,0
7247,46409,0
7248,46410,0
7249,46411,0
7250,46412,0
7251,46413,1
7252,46414,0
7253,46415,0
7254,46416,0
7255,46417,0
7256,46418,0
7257,46419,0
7258,46420,0
7259,46421,0
7260,46422,0
7261,46423,0
7262,46424,0
7263,46425,0
7264,46426,0
7265,46427,0
7266,46428,0
7267,46429,0
7268,46430,0
7269,46431,0
7270,46432,0
7271,46433,0
7272,46434,0
7273,46435,0
7274,46436,0
7275,46437,0
7276,46438,0
7277,46439,0
7278,46440,0
7279,46441,0
7280,46442,0
7281,46443,0
7282,46444,0
7283,46445,0
7284,46446,0
7285,46447,0
7286,46448,0
7287,46449,0
7288,46450,0
7289,46451,0
7290,46452,0
7291,46453,0
7292,46454,0
7293,46455,0
7294,46456,0
7295,46457,0
7296,46458,0
7297,46459,0
7298,46460,0
7299,46461,0
7300,46462,0
7301,46463,0
7302,46464,0
7303,46465,0
7304,46466,0
7305,46467,0
7306,46468,0
7307,46469,0
7308,46470,0
7309,46471,0
7310,46472,0
7311,46473,0
7312,46474,0
7313,46475,0
7314,46476,0
7315,46477,0
7316,46478,0
7317,46479,1
7318,46480,0
7319,46481,0
7320,46482,0
7321,46483,0
7322,46484,0
7323,46485,0
7324,46486,0
7325,46487,0
7326,46488,0
7327,46489,0
7328,46490,0
7329,46491,0
7330,46492,0
7331,46493,0
7332,46494,0
7333,46495,0
7334,46496,0
7335,46497,0
7336,46498,1
7337,46499,0
7338,46500,0
7339,46501,0
7340,46502,0
7341,46503,0
7342,46504,0
7343,46505,0
7344,46506,0
7345,46507,0
7346,46508,0
7347,46509,0
7348,46510,0
7349,46511,0
7350,46512,0
7351,46513,0
7352,46514,0
7353,46515,0
7354,46516,0
7355,46517,0
7356,46518,0
7357,46519,0
7358,46520,0
7359,46521,0
7360,46522,0
7361,46523,0
7362,46524,0
7363,46525,0
7364,46526,0
7365,46527,0
7366,46528,0
7367,46529,0
7368,46530,0
7369,46531,0
7370,46532,0
7371,46533,0
7372,46534,0
7373,46535,0
7374,46536,0
7375,46537,0
7376,46538,0
7377,46539,0
7378,46540,0
7379,46541,0
7380,46542,0
7381,46543,0
7382,46544,0
7383,46545,0
7384,46546,0
7385,46547,0
7386,46548,0
7387,46549,0
7388,46550,1
7389,46551,0
7390,46552,0
7391,46553,0
7392,46554,0
7393,46555,0
7394,46556,0
7395,46557,0
7396,46558,0
7397,46559,0
7398,46560,0
7399,46561,0
7400,46562,0
7401,46563,0
7402,46564,0
7403,46565,0
7404,46566,0
7405,46567,0
7406,46568,0
7407,46569,0
7408,46570,0
7409,46571,0
7410,46572,0
7411,46573,0
7412,46574,0
7413,46575,0
7414,46576,0
7415,46577,0
7416,46578,0
7417,46579,0
7418,46580,0
7419,46581,0
7420,46582,0
7421,46583,0
7422,46584,0
7423,46585,0
7424,46586,0
7425,46587,0
7426,46588,0
7427,46589,0
7428,46590,0
7429,46591,0
7430,46592,0
7431,46593,0
7432,46594,0
7433,46595,0
7434,46596,0
7435,46597,0
7436,46598,0
7437,46599,0
7438,46600,0
7439,46601,0
7440,46602,0
7441,46603,0
7442,46604,0
7443,46605,0
7444,46606,0
7445,46607,0
7446,46608,0
7447,46609,0
7448,46610,0
7449,46611,0
7450,46612,0
7451,46613,0
7452,46614,0
7453,46615,0
7454,46616,0
7455,46617,0
7456,46618,0
7457,46619,0
7458,46620,0
7459,46621,0
7460,46622,0
7461,46623,0
7462,46624,0
7463,46625,0
7464,46626,0
7465,46627,0
7466,46628,0
7467,46629,0
7468,46630,0
7469,46631,0
7470,46632,0
7471,46633,0
7472,46634,0
7473,46635,0
7474,46636,0
7475,46637,0
7476,46638,0
7477,46639,0
7478,46640,0
7479,46641,0
7480,46642,0
7481,46643,0
7482,46644,0
7483,46645,0
7484,46646,0
7485,46647,0
7486,46648,0
7487,46649,0
7488,46650,0
7489,46651,0
7490,46652,0
7491,46653,0
7492,46654,0
7493,46655,0
7494,46656,0
7495,46657,0
7496,46658,0
7497,46659,0
7498,46660,0
7499,46661,0
7500,46662,0
7501,46663,0
7502,46664,0
7503,46665,0
7504,46666,0
7505,46667,0
7506,46668,0
7507,46669,0
7508,46670,0
7509,46671,0
7510,46672,0
7511,46673,0
7512,46674,0
7513,46675,0
7514,46676,0
7515,46677,0
7516,46678,0
7517,46679,0
7518,46680,0
7519,46681,0
7520,46682,0
7521,46683,0
7522,46684,0
7523,46685,0
7524,46686,0
7525,46687,0
7526,46688,0
7527,46689,0
7528,46690,0
7529,46691,0
7530,46692,0
7531,46693,0
7532,46694,0
7533,46695,0
7534,46696,0
7535,46697,0
7536,46698,0
7537,46699,0
7538,46700,0
7539,46701,0
7540,46702,0
7541,46703,0
7542,46704,0
7543,46705,0
7544,46706,0
7545,46707,0
7546,46708,0
7547,46709,0
7548,46710,0
7549,46711,0
7550,46712,0
7551,46713,0
7552,46714,0
7553,46715,0
7554,46716,0
7555,46717,0
7556,46718,0
7557,46719,0
7558,46720,0
7559,46721,0
7560,46722,0
7561,46723,0
7562,46724,0
7563,46725,0
7564,46726,0
7565,46727,0
7566,46728,0
7567,46729,0
7568,46730,0
7569,46731,0
7570,46732,0
7571,46733,0
7572,46734,0
7573,46735,0
7574,46736,0
7575,46737,0
7576,46738,0
7577,46739,0
7578,46740,0
7579,46741,0
7580,46742,0
7581,46743,0
7582,46744,0
7583,46745,0
7584,46746,0
7585,46747,0
7586,46748,0
7587,46749,0
7588,46750,0
7589,46751,0
7590,46752,0
7591,46753,0
7592,46754,0
7593,46755,0
7594,46756,0
7595,46757,0
7596,46758,0
7597,46759,0
7598,46760,0
7599,46761,0
7600,46762,0
7601,46763,0
7602,46764,0
7603,46765,0
7604,46766,0
7605,46767,0
7606,46768,0
7607,46769,0
7608,46770,0
7609,46771,0
7610,46772,0
7611,46773,0
7612,46774,0
7613,46775,0
7614,46776,0
7615,46777,0
7616,46778,0
7617,46779,0
7618,46780,0
7619,46781,0
7620,46782,0
7621,46783,0
7622,46784,0
7623,46785,0
7624,46786,0
7625,46787,0
7626,46788,0
7627,46789,0
7628,46790,0
7629,46791,0
7630,46792,0
7631,46793,0
7632,46794,1
7633,46795,0
7634,46796,0
7635,46797,0
7636,46798,0
7637,46799,1
7638,46800,0
7639,46801,0
7640,46802,0
7641,46803,0
7642,46804,0
7643,46805,0
7644,46806,0
7645,46807,0
7646,46808,0
7647,46809,0
7648,46810,0
7649,46811,0
7650,46812,0
7651,46813,0
7652,46814,0
7653,46815,0
7654,46816,0
7655,46817,0
7656,46818,0
7657,46819,0
7658,46820,0
7659,46821,0
7660,46822,0
7661,46823,0
7662,46824,0
7663,46825,0
7664,46826,0
7665,46827,0
7666,46828,0
7667,46829,0
7668,46830,0
7669,46831,0
7670,46832,0
7671,46833,0
7672,46834,0
7673,46835,0
7674,46836,1
7675,46837,0
7676,46838,0
7677,46839,0
7678,46840,0
7679,46841,0
7680,46842,0
7681,46843,0
7682,46844,0
7683,46845,0
7684,46846,0
7685,46847,0
7686,46848,0
7687,46849,0
7688,46850,0
7689,46851,0
7690,46852,0
7691,46853,0
7692,46854,0
7693,46855,0
7694,46856,0
7695,46857,0
7696,46858,0
7697,46859,0
7698,46860,0
7699,46861,0
7700,46862,0
7701,46863,0
7702,46864,0
7703,46865,0
7704,46866,0
7705,46867,0
7706,46868,0
7707,46869,0
7708,46870,0
7709,46871,0
7710,46872,0
7711,46873,0
7712,46874,0
7713,46875,0
7714,46876,0
7715,46877,0
7716,46878,0
7717,46879,0
7718,46880,0
7719,46881,0
7720,46882,0
7721,46883,0
7722,46884,0
7723,46885,0
7724,46886,0
7725,46887,0
7726,46888,0
7727,46889,0
7728,46890,0
7729,46891,0
7730,46892,0
7731,46893,0
7732,46894,0
7733,46895,0
7734,46896,0
7735,46897,0
7736,46898,0
7737,46899,0
7738,46900,0
7739,46901,0
7740,46902,1
7741,46903,0
7742,46904,0
7743,46905,0
7744,46906,0
7745,46907,0
7746,46908,0
7747,46909,0
7748,46910,0
7749,46911,0
7750,46912,0
7751,46913,0
7752,46914,0
7753,46915,1
7754,46916,0
7755,46917,0
7756,46918,0
7757,46919,0
7758,46920,0
7759,46921,0
7760,46922,0
7761,46923,0
7762,46924,0
7763,46925,0
7764,46926,0
7765,46927,0
7766,46928,0
7767,46929,0
7768,46930,0
7769,46931,0
7770,46932,0
7771,46933,0
7772,46934,0
7773,46935,0
7774,46936,0
7775,46937,0
7776,46938,0
7777,46939,0
7778,46940,0
7779,46941,0
7780,46942,0
7781,46943,1
7782,46944,0
7783,46945,1
7784,46946,0
7785,46947,0
7786,46948,0
7787,46949,0
7788,46950,0
7789,46951,0
7790,46952,0
7791,46953,0
7792,46954,0
7793,46955,0
7794,46956,0
7795,46957,0
7796,46958,0
7797,46959,0
7798,46960,0
7799,46961,0
7800,46962,0
7801,46963,0
7802,46964,0
7803,46965,0
7804,46966,0
7805,46967,0
7806,46968,0
7807,46969,0
7808,46970,0
7809,46971,1
7810,46972,0
7811,46973,0
7812,46974,0
7813,46975,0
7814,46976,0
7815,46977,0
7816,46978,0
7817,46979,0
7818,46980,0
7819,46981,0
7820,46982,0
7821,46983,0
7822,46984,0
7823,46985,0
7824,46986,0
7825,46987,0
7826,46988,0
7827,46989,0
7828,46990,0
7829,46991,0
7830,46992,0
7831,46993,0
7832,46994,0
7833,46995,0
7834,46996,0
7835,46997,0
7836,46998,1
7837,46999,0
7838,47000,0
7839,47001,0
7840,47002,0
7841,47003,0
7842,47004,0
7843,47005,0
7844,47006,0
7845,47007,0
7846,47008,0
7847,47009,0
7848,47010,0
7849,47011,0
7850,47012,0
7851,47013,0
7852,47014,0
7853,47015,0
7854,47016,0
7855,47017,0
7856,47018,0
7857,47019,0
7858,47020,0
7859,47021,0
7860,47022,0
7861,47023,0
7862,47024,0
7863,47025,0
7864,47026,0
7865,47027,0
7866,47028,0
7867,47029,0
7868,47030,0
7869,47031,0
7870,47032,0
7871,47033,0
7872,47034,0
7873,47035,0
7874,47036,0
7875,47037,0
7876,47038,0
7877,47039,0
7878,47040,0
7879,47041,0
7880,47042,0
7881,47043,0
7882,47044,0
7883,47045,0
7884,47046,0
7885,47047,0
7886,47048,0
7887,47049,0
7888,47050,0
7889,47051,0
7890,47052,0
7891,47053,0
7892,47054,0
7893,47055,0
7894,47056,0
7895,47057,0
7896,47058,0
7897,47059,0
7898,47060,0
7899,47061,0
7900,47062,0
7901,47063,0
7902,47064,0
7903,47065,0
7904,47066,0
7905,47067,0
7906,47068,0
7907,47069,0
7908,47070,0
7909,47071,0
7910,47072,0
7911,47073,0
7912,47074,0
7913,47075,0
7914,47076,0
7915,47077,0
7916,47078,0
7917,47079,0
7918,47080,0
7919,47081,0
7920,47082,0
7921,47083,0
7922,47084,0
7923,47085,0
7924,47086,0
7925,47087,0
7926,47088,0
7927,47089,0
7928,47090,0
7929,47091,1
7930,47092,0
7931,47093,0
7932,47094,0
7933,47095,0
7934,47096,0
7935,47097,0
7936,47098,0
7937,47099,0
7938,47100,0
7939,47101,0
7940,47102,0
7941,47103,0
7942,47104,0
7943,47105,0
7944,47106,0
7945,47107,0
7946,47108,0
7947,47109,0
7948,47110,0
7949,47111,0
7950,47112,0
7951,47113,0
7952,47114,0
7953,47115,0
7954,47116,1
7955,47117,0
7956,47118,0
7957,47119,0
7958,47120,0
7959,47121,0
7960,47122,0
7961,47123,0
7962,47124,0
7963,47125,0
7964,47126,0
7965,47127,0
7966,47128,0
7967,47129,0
7968,47130,0
7969,47131,0
7970,47132,0
7971,47133,0
7972,47134,0
7973,47135,0
7974,47136,0
7975,47137,0
7976,47138,0
7977,47139,0
7978,47140,0
7979,47141,0
7980,47142,0
7981,47143,0
7982,47144,0
7983,47145,0
7984,47146,0
7985,47147,0
7986,47148,0
7987,47149,0
7988,47150,0
7989,47151,0
7990,47152,0
7991,47153,0
7992,47154,0
7993,47155,0
7994,47156,0
7995,47157,0
7996,47158,0
7997,47159,0
7998,47160,0
7999,47161,0
8000,47162,0
8001,47163,0
8002,47164,0
8003,47165,0
8004,47166,0
8005,47167,0
8006,47168,0
8007,47169,0
8008,47170,0
8009,47171,0
8010,47172,1
8011,47173,0
8012,47174,0
8013,47175,0
8014,47176,0
8015,47177,0
8016,47178,0
8017,47179,0
8018,47180,0
8019,47181,0
8020,47182,0
8021,47183,0
8022,47184,0
8023,47185,0
8024,47186,0
8025,47187,0
8026,47188,0
8027,47189,0
8028,47190,0
8029,47191,0
8030,47192,0
8031,47193,0
8032,47194,0
8033,47195,0
8034,47196,0
8035,47197,0
8036,47198,0
8037,47199,0
8038,47200,0
8039,47201,0
8040,47202,0
8041,47203,0
8042,47204,0
8043,47205,0
8044,47206,0
8045,47207,0
8046,47208,0
8047,47209,0
8048,47210,0
8049,47211,0
8050,47212,0
8051,47213,0
8052,47214,0
8053,47215,0
8054,47216,0
8055,47217,0
8056,47218,0
8057,47219,0
8058,47220,0
8059,47221,0
8060,47222,0
8061,47223,0
8062,47224,0
8063,47225,0
8064,47226,0
8065,47227,0
8066,47228,0
8067,47229,0
8068,47230,1
8069,47231,0
8070,47232,0
8071,47233,0
8072,47234,0
8073,47235,0
8074,47236,0
8075,47237,0
8076,47238,0
8077,47239,0
8078,47240,0
8079,47241,0
8080,47242,0
8081,47243,0
8082,47244,0
8083,47245,0
8084,47246,1
8085,47247,0
8086,47248,0
8087,47249,0
8088,47250,1
8089,47251,0
8090,47252,0
8091,47253,0
8092,47254,0
8093,47255,0
8094,47256,0
8095,47257,0
8096,47258,0
8097,47259,0
8098,47260,0
8099,47261,0
8100,47262,0
8101,47263,0
8102,47264,0
8103,47265,0
8104,47266,0
8105,47267,0
8106,47268,0
8107,47269,0
8108,47270,0
8109,47271,0
8110,47272,0
8111,47273,0
8112,47274,0
8113,47275,0
8114,47276,0
8115,47277,0
8116,47278,0
8117,47279,0
8118,47280,0
8119,47281,0
8120,47282,0
8121,47283,0
8122,47284,1
8123,47285,0
8124,47286,0
8125,47287,0
8126,47288,0
8127,47289,0
8128,47290,0
8129,47291,0
8130,47292,0
8131,47293,0
8132,47294,0
8133,47295,0
8134,47296,0
8135,47297,1
8136,47298,0
8137,47299,0
8138,47300,0
8139,47301,0
8140,47302,0
8141,47303,0
8142,47304,0
8143,47305,0
8144,47306,0
8145,47307,0
8146,47308,0
8147,47309,0
8148,47310,0
8149,47311,0
8150,47312,0
8151,47313,0
8152,47314,0
8153,47315,0
8154,47316,0
8155,47317,0
8156,47318,0
8157,47319,0
8158,47320,0
8159,47321,0
8160,47322,0
8161,47323,0
8162,47324,0
8163,47325,0
8164,47326,0
8165,47327,0
8166,47328,0
8167,47329,0
8168,47330,0
8169,47331,0
8170,47332,0
8171,47333,1
8172,47334,0
8173,47335,1
8174,47336,0
8175,47337,0
8176,47338,0
8177,47339,0
8178,47340,0
8179,47341,0
8180,47342,0
8181,47343,0
8182,47344,0
8183,47345,0
8184,47346,0
8185,47347,0
8186,47348,0
8187,47349,0
8188,47350,0
8189,47351,0
8190,47352,0
8191,47353,0
8192,47354,0
8193,47355,0
8194,47356,0
8195,47357,0
8196,47358,0
8197,47359,0
8198,47360,0
8199,47361,0
8200,47362,0
8201,47363,0
8202,47364,0
8203,47365,0
8204,47366,0
8205,47367,0
8206,47368,0
8207,47369,0
8208,47370,0
8209,47371,0
8210,47372,0
8211,47373,0
8212,47374,0
8213,47375,0
8214,47376,0
8215,47377,0
8216,47378,0
8217,47379,0
8218,47380,0
8219,47381,1
8220,47382,0
8221,47383,0
8222,47384,0
8223,47385,0
8224,47386,0
8225,47387,0
8226,47388,0
8227,47389,0
8228,47390,0
8229,47391,0
8230,47392,1
8231,47393,1
8232,47394,0
8233,47395,0
8234,47396,0
8235,47397,0
8236,47398,0
8237,47399,0
8238,47400,0
8239,47401,0
8240,47402,0
8241,47403,0
8242,47404,0
8243,47405,0
8244,47406,0
8245,47407,0
8246,47408,0
8247,47409,0
8248,47410,0
8249,47411,0
8250,47412,0
8251,47413,0
8252,47414,0
8253,47415,0
8254,47416,0
8255,47417,0
8256,47418,0
8257,47419,0
8258,47420,0
8259,47421,0
8260,47422,0
8261,47423,0
8262,47424,0
8263,47425,0
8264,47426,0
8265,47427,0
8266,47428,1
8267,47429,0
8268,47430,0
8269,47431,0
8270,47432,0
8271,47433,0
8272,47434,0
8273,47435,0
8274,47436,0
8275,47437,0
8276,47438,0
8277,47439,0
8278,47440,0
8279,47441,0
8280,47442,0
8281,47443,1
8282,47444,0
8283,47445,0
8284,47446,0
8285,47447,0
8286,47448,0
8287,47449,0
8288,47450,0
8289,47451,0
8290,47452,0
8291,47453,0
8292,47454,0
8293,47455,0
8294,47456,0
8295,47457,0
8296,47458,0
8297,47459,0
8298,47460,0
8299,47461,0
8300,47462,0
8301,47463,0
8302,47464,0
8303,47465,0
8304,47466,0
8305,47467,0
8306,47468,0
8307,47469,0
8308,47470,0
8309,47471,0
8310,47472,0
8311,47473,0
8312,47474,0
8313,47475,0
8314,47476,0
8315,47477,0
8316,47478,0
8317,47479,0
8318,47480,0
8319,47481,0
8320,47482,0
8321,47483,0
8322,47484,0
8323,47485,0
8324,47486,0
8325,47487,0
8326,47488,0
8327,47489,0
8328,47490,0
8329,47491,0
8330,47492,0
8331,47493,0
8332,47494,0
8333,47495,0
8334,47496,0
8335,47497,0
8336,47498,0
8337,47499,0
8338,47500,0
8339,47501,0
8340,47502,0
8341,47503,0
8342,47504,0
8343,47505,0
8344,47506,0
8345,47507,0
8346,47508,0
8347,47509,0
8348,47510,0
8349,47511,0
8350,47512,0
8351,47513,0
8352,47514,0
8353,47515,0
8354,47516,0
8355,47517,0
8356,47518,0
8357,47519,0
8358,47520,0
8359,47521,0
8360,47522,0
8361,47523,0
8362,47524,0
8363,47525,0
8364,47526,0
8365,47527,0
8366,47528,0
8367,47529,0
8368,47530,0
8369,47531,0
8370,47532,0
8371,47533,0
8372,47534,0
8373,47535,0
8374,47536,0
8375,47537,0
8376,47538,0
8377,47539,0
8378,47540,0
8379,47541,0
8380,47542,0
8381,47543,0
8382,47544,0
8383,47545,0
8384,47546,0
8385,47547,0
8386,47548,0
8387,47549,0
8388,47550,0
8389,47551,0
8390,47552,0
8391,47553,0
8392,47554,0
8393,47555,0
8394,47556,0
8395,47557,0
8396,47558,0
8397,47559,0
8398,47560,0
8399,47561,0
8400,47562,0
8401,47563,0
8402,47564,0
8403,47565,0
8404,47566,0
8405,47567,0
8406,47568,0
8407,47569,0
8408,47570,0
8409,47571,0
8410,47572,0
8411,47573,0
8412,47574,0
8413,47575,0
8414,47576,0
8415,47577,0
8416,47578,0
8417,47579,0
